1	0.35578579	0.6390992	0.70260912	0.50195712	0.50469892	0.58609207	0.031991016	0.24248656	0.29157032	0.74368834	0.45163877	0.99756035	0.19547676	0.4564246	0.2179938
1	0.57151493	0.64250897	0.70514927	0.37815567	0.68751006	0.24278536	0.48956999	0.89719135	0.69475219	0.21216321	0.02999195	0.13754659	0.58243296	0.018612775	0.59958555
1	0.44564649	0.58382067	0.66546605	0.4428075	0.60098746	0.52005247	0.20940508	0.21260153	0.10484625	0.76389794	0.5300517	0.054616615	0.05479179	0.60962969	0.078069053
1	0.49475605	0.56717992	0.72377303	0.47895314	0.61237167	0.44230541	0.28186686	0.29734682	0.79783026	0.70270231	0.68383861	0.12477404	0.8389696	0.34271322	0.52012942
1	0.68191985	0.71059439	0.71988312	0.5443035	0.67707754	0.21867663	0.49809429	0.46483994	0.36643662	0.68553571	0.17685506	0.17712375	0.083873508	0.55828492	0.69480329
1	0.39005766	0.63000464	0.77546109	0.52357453	0.53984395	0.54471611	0.61256647	0.98841793	0.74003233	0.15436981	0.18410029	0.22427707	0.58643961	0.38888378	0.72016461
1	0.53934426	0.67992123	0.72020295	0.45650192	0.70470077	0.86113981	0.016982938	0.56186143	0.29406633	0.65369013	0.74584748	0.51015252	0.73596616	0.82657889	0.050339987
1	0.57748488	0.526955	0.71429649	0.48387076	0.58696068	0.77198039	0.62595979	0.17566903	0.20567452	0.35960632	0.045051107	0.89589157	0.15223401	0.28495022	0.43027785
1	0.44262565	0.66626094	0.80817286	0.4794465	0.60496303	0.1388742	0.98230322	0.4684682	0.64194062	0.42935579	0.3838686	0.77249507	0.09427839	0.40731842	0.70557186
1	0.53438536	0.59832214	0.80819732	0.51937561	0.69579998	0.019577624	0.53859668	0.062045221	0.48760378	0.15359038	0.78373648	0.73058536	0.43326056	0.37569214	0.86386822
1	0.51925953	0.5583161	0.72862345	0.61188894	0.54194932	0.044454092	0.36241146	0.44172206	0.96442267	0.68156043	0.80444958	0.48565167	0.72175327	0.88440505	0.12218915
1	0.44955648	0.54614715	0.68060195	0.49030277	0.64400713	0.34771267	0.55229134	0.89494168	0.11228396	0.75932738	0.27506976	0.50128291	0.30366138	0.57473716	0.66904259
2	0.17385304	0.9328979	0.32868961	0.009332512	0.25448084	0.26805346	0.36300751	0.38431974	0.3223509	0.4363561	0.74618494	0.42100578	0.89423571	0.37406019	0.084997065
2	0.026107108	0.39066754	0.65011803	0.91502591	0.32415421	0.20429908	0.26586794	0.35394332	0.29922808	0.33843526	0.46791047	0.092068707	0.77836066	0.92268522	0.922358
2	0.49506692	0.90644327	0.44252996	0.40745574	0.80511242	0.1337115	0.38190808	0.40671229	0.34805257	0.3586132	0.42408482	0.88656379	0.5444177	0.30195347	0.64019425
2	0.13864897	0.37384767	0.55217503	0.70206645	0.58251852	0.33075737	0.34770133	0.44786512	0.34504927	0.38627325	0.62790418	0.034833821	0.13228533	0.99761618	0.79458942
2	0.60863543	0.22126573	0.35650893	0.8413691	0.32529899	0.27688946	0.35323584	0.41887459	0.2890348	0.39725781	0.89640978	0.94478399	0.8280956	0.55196185	0.38391351
2	0.71649735	0.60026215	0.55882055	0.63932376	0.99170372	0.24401658	0.36981221	0.3434273	0.24694709	0.38914913	0.24417289	0.77220673	0.12338138	0.55530762	0.3147835
2	0.55230984	0.010979092	0.18657144	0.35411647	0.76959693	0.33401515	0.40387778	0.37704909	0.29865378	0.4114194	0.23316769	0.20367644	0.8985475	0.4558437	0.37814844
2	0.26487259	0.18577826	0.53234993	0.18198047	0.15482877	0.28188144	0.25328492	0.37902387	0.32108096	0.38258896	0.87763414	0.72308996	0.33899915	0.33784457	0.74000758
2	0.28742727	0.10986171	0.54055043	0.95619615	0.35650362	0.20594882	0.28049984	0.4419523	0.20635266	0.43835166	0.97208916	0.47657468	0.65242084	0.57141307	0.064640759
2	0.67227024	0.83825559	0.19822179	0.19343375	0.74486786	0.23249444	0.29182441	0.38778881	0.3006506	0.45121365	0.28319863	0.60875871	0.21516961	0.73882324	0.12050817
2	0.14784947	0.2553703	0.16960881	0.61086898	0.781374	0.33440671	0.34667601	0.39086656	0.25204198	0.41692228	0.79918504	0.28023009	0.83925362	0.53125396	0.63730629
2	0.76241448	0.37472247	0.4138865	0.20847022	0.60980182	0.28554723	0.33515137	0.40406885	0.30927818	0.43964324	0.48743065	0.33975716	0.86467255	0.30897108	0.38014299
2	0.36037098	0.55655575	0.53506711	0.60743261	0.74753366	0.31890756	0.2730286	0.38343217	0.43267909	0.41254487	0.64802712	0.92543689	0.66235174	0.6289731	0.37048579
2	0.5760559	0.97265108	0.016674713	0.043390472	0.79662469	0.31979351	0.28750197	0.29773831	0.30323029	0.43764105	0.049857501	0.47156788	0.48799936	0.68245766	0.37960529
2	0.22802832	0.23536677	0.99235897	0.43655478	0.69281841	0.23267224	0.3321756	0.33405183	0.35184498	0.37258515	0.87281299	0.43329527	0.70890898	0.19324948	0.76724359
2	0.43059652	0.15194708	0.075967361	0.0014190582	0.40637332	0.22461916	0.26574373	0.36191325	0.35922934	0.31365519	0.46651201	0.4911458	0.27878453	0.47388687	0.52702495
2	0.24150174	0.81062811	0.47948455	0.62400055	0.92948447	0.30040476	0.37459208	0.40104339	0.27313205	0.36108994	0.81492027	0.9758448	0.076592835	0.95212531	0.091558143
2	0.43151118	0.58471862	0.19507153	0.75442458	0.89226719	0.25654811	0.34360158	0.36914874	0.30517842	0.4344069	0.65345682	0.25374921	0.76034335	0.14166298	0.98159621
2	0.91019523	0.83705645	0.073243434	0.85721276	0.83184251	0.2105549	0.33508267	0.36597844	0.280362	0.46442973	0.48223041	0.71447164	0.50743538	0.21328489	0.2602056
2	0.0097586499	0.5846413	0.47110187	0.15571983	0.22506788	0.23372687	0.33678258	0.32594359	0.37522488	0.31011676	0.74848991	0.82780393	0.51004034	0.4784975	0.053831549
2	0.95641636	0.089998815	0.70507748	0.99947786	0.54087832	0.25235161	0.32427109	0.28867165	0.26871695	0.38789813	0.095376786	0.40806349	0.66824932	0.49388184	0.61490357
2	0.33257141	0.50599946	0.19376594	0.2203101	0.26296403	0.25280856	0.31495336	0.36964967	0.21818414	0.45419953	0.23109536	0.77533431	0.53483171	0.052223528	0.46112108
2	0.0073486611	0.13111471	0.30913643	0.45496615	0.16689072	0.19847406	0.40231045	0.43661039	0.19944021	0.37062251	0.22946877	0.28734961	0.41996037	0.95083756	0.81283253
2	0.18917967	0.68663781	0.16976707	0.42923854	0.6181005	0.22656023	0.36584169	0.41888366	0.33285088	0.42689118	0.50779896	0.12019951	0.4693935	0.99979256	0.24877066
2	0.52378004	0.96216103	0.36428687	0.071234572	0.74614794	0.27276742	0.27359875	0.37913738	0.28665392	0.37049673	0.58757126	0.78620063	0.72220964	0.43146205	0.38919282
2	0.76240805	0.52463735	0.71241481	0.85689633	0.62280279	0.3376426	0.37782311	0.31604272	0.31300037	0.39320539	0.83571335	0.15669385	0.50481062	0.28344419	0.81131742
2	0.74766284	0.71040869	0.80092088	0.69162515	0.7458749	0.26595094	0.35773576	0.41474432	0.33545595	0.50322663	0.54588621	0.54299169	0.49783831	0.35812453	0.31906782
2	0.94623015	0.19098644	0.968925	0.73856042	0.92748801	0.28531704	0.35193138	0.41047764	0.34967321	0.30510365	0.25610978	0.20371543	0.74370614	0.90533061	0.46582007
2	0.44239789	0.74661722	0.74915973	0.5367878	0.23365315	0.29250864	0.33818864	0.45562413	0.25053492	0.38686471	0.72499196	0.94800236	0.068370897	0.60855948	0.56426883
2	0.31801912	0.64231523	0.80899027	0.24108406	0.5230298	0.33918644	0.37085469	0.40676664	0.26159043	0.36293806	0.64479403	0.55967793	0.0043350726	0.51187443	0.97725565
2	0.21810873	0.57326038	0.78114527	0.78044595	0.234118	0.28605745	0.41362662	0.31664737	0.28208792	0.45697291	0.86159576	0.66632649	0.93470924	0.42604088	0.24891961
2	0.25678456	0.061028929	0.88033786	0.41862541	0.12959698	0.21809184	0.39170705	0.39408042	0.33670829	0.49756025	0.97285224	0.54500489	0.40295158	0.35038037	0.022413654
2	0.003394123	0.056932885	0.13381099	0.46495428	0.83112958	0.19112071	0.35388875	0.34621518	0.31172148	0.45284698	0.85948011	0.89915643	0.076979085	0.10936121	0.46621928
2	0.54306218	0.45220745	0.53096445	0.20834598	0.95754312	0.33956315	0.2874469	0.38725936	0.32722789	0.36023629	0.85737406	0.64634607	0.30798603	0.63195471	0.39800519
2	0.048738593	0.72518236	0.67894101	0.39305176	0.60197977	0.23803737	0.33470939	0.36692786	0.33138664	0.37562111	0.88623511	0.029667752	0.34857498	0.66683858	0.80117236
2	0.074089577	0.83717064	0.20760303	0.87718175	0.7551459	0.19522179	0.2983736	0.37061738	0.26848077	0.3647011	0.29849945	0.85959345	0.89977602	0.77530485	0.78310188
2	0.77236621	0.78972986	0.19579798	0.43665664	0.74036547	0.21010984	0.23715943	0.33634142	0.32541329	0.39916144	0.71173509	0.44306609	0.81788683	0.21321478	0.25285375
2	0.06835722	0.19303982	0.71165671	0.092988927	0.14390833	0.28968028	0.32280955	0.32592498	0.25881943	0.44071882	0.46910052	0.2788389	0.40121986	0.72072343	0.81763486
2	0.64512879	0.61462696	0.99521598	0.7270796	0.32318627	0.20687073	0.28328906	0.32587597	0.34605684	0.4629558	0.88839093	0.69764957	0.4794044	0.99258982	0.71264679
2	0.22067689	0.45032381	0.67146289	0.81397693	0.15650185	0.20392202	0.43912237	0.31125309	0.29135832	0.33684742	0.34047831	0.8999355	0.47421516	0.90515834	0.2603181
2	0.22118446	0.97976522	0.45137485	0.54281311	0.8854201	0.26992419	0.3124827	0.32655774	0.28951506	0.37581906	0.083497562	0.63824371	0.86480258	0.98753874	0.62700532
2	0.50165911	0.10974237	0.43198061	0.12402592	0.54640189	0.26402378	0.28729425	0.37388974	0.3016608	0.44640583	0.031459936	0.91188981	0.53104884	0.98172877	0.74766158
2	0.40243355	0.49628889	0.49835358	0.59403703	0.30936924	0.15610981	0.3549523	0.40036207	0.19911204	0.4021928	0.98056283	0.26901061	0.33591117	0.82908074	0.74668463
2	0.34726131	0.91164742	0.36909169	0.68527968	0.41442888	0.29437212	0.28235772	0.32517847	0.32412167	0.42998753	0.60139876	0.10963261	0.24042355	0.81134662	0.098630237
2	0.69440391	0.94810874	0.32683965	0.34626072	0.24260339	0.29282973	0.38487997	0.31955734	0.31269697	0.47389671	0.48965535	0.13261473	0.58410285	0.43789426	0.49679942
2	0.27939197	0.82773217	0.17923148	0.62492353	0.28708461	0.21430395	0.28615896	0.31329542	0.21246582	0.35886794	0.29896416	0.83334865	0.65136834	0.1458057	0.89347431
2	0.76154619	0.26988366	0.54266699	0.47076325	0.34668175	0.218965	0.307372	0.28765893	0.27717924	0.40532546	0.83540455	0.014853856	0.71510703	0.84968202	0.42040043
2	0.78507008	0.6714368	0.67687109	0.37661108	0.49757701	0.2929781	0.21774012	0.47921999	0.31159709	0.47957409	0.92616908	0.098337302	0.85635077	0.38958701	0.93161614
2	0.12321952	0.29145713	0.47847447	0.2832679	0.82239401	0.22108017	0.34870601	0.30840546	0.23271809	0.40922685	0.32147307	0.65803031	0.38928168	0.083986296	0.71818091
2	0.15415945	0.98843927	0.39629025	0.80296532	0.00034146222	0.22639076	0.28211057	0.37790424	0.29088166	0.43177776	0.87986644	0.84630364	0.45652513	0.030914539	0.50995304
3	0.27743872	0.33786974	0.4073196	0.90149562	0.48791063	0.0014631752	0.19627691	0.97393018	0.33853465	0.11040805	0.87405153	0.79062363	0.87124752	0.85802214	0.96118108
3	0.37137858	0.24193683	0.50141459	0.40761944	0.12379353	0.85869102	0.90843946	0.9138135	0.16539225	0.080280952	0.93193336	0.64976129	0.91196451	1.0097136	0.91397837
3	0.56686083	0.11327645	0.49652027	0.63457948	0.6153294	0.71464287	0.63518638	0.36193273	0.80828055	0.39811765	0.95389775	0.71735306	0.9127739	0.82459215	0.93445255
3	0.35592212	0.79187918	0.78882317	0.28166034	0.47991368	0.29750817	0.57089249	0.21275901	0.84989382	0.9971369	0.8246272	0.75047692	0.79266773	0.84518023	0.88098421
3	0.29086033	0.53784284	0.66293291	0.38835567	0.10371284	0.46064819	0.79153926	0.8836153	0.22731033	0.92355606	0.89879474	0.75628584	0.83675566	0.75489535	0.96332381
3	0.40236358	0.57513483	0.14114982	0.36129706	0.58350447	0.26099801	0.92454831	0.022859624	0.62695538	0.087821844	0.99271141	0.85469312	0.98610945	0.73363814	0.99668299
3	0.35670575	0.48165698	0.39343459	0.084258001	0.48230529	0.86306498	0.17062541	0.22218793	0.30011678	0.83270757	0.90972214	0.69755625	0.94222937	0.92580458	0.99351296
3	0.45282243	0.50093992	0.95003395	0.2537181	0.9903812	0.9766316	0.38299582	0.35408108	0.6884015	0.77265557	0.91931073	0.75683373	0.93018153	0.81808379	0.92304142
3	0.51991682	0.51643241	0.19856307	0.70395283	0.78981118	0.50683338	0.15891353	0.026315394	0.21819264	0.17411787	0.84618943	0.74902222	0.93039803	0.91072362	0.88788151
3	0.88552123	0.84919871	0.8288017	0.68486378	0.25809638	0.89139331	0.86376557	0.27447941	0.0043926126	0.91954221	0.85460058	0.70025584	0.88625955	0.92526587	0.9549097
3	0.43913408	0.86772679	0.62545015	0.39889556	0.47259751	0.65061854	0.9860981	0.16527744	0.48093341	0.86788314	0.91412574	0.76851625	0.88395708	0.81972587	0.88461566
3	0.29092574	0.85060766	0.74984802	0.3743456	0.71202525	0.53112653	0.88396153	0.91413517	0.077342785	0.71980155	0.94775721	0.64838959	0.87847254	0.88610932	0.89098344
3	0.75983182	0.1439508	0.73210385	0.0062257874	0.55683053	0.29917486	0.25291116	0.52861077	0.90605174	0.55706683	0.89818062	0.8108158	0.9004661	0.71640807	0.93020949
3	0.88423132	0.75098538	0.51208665	0.74162909	0.083269748	0.66532471	0.081252775	0.44940418	0.18059137	0.79798596	0.84238107	0.73251885	0.92056177	0.79149768	0.89542358
3	0.20359238	0.60431351	0.86393764	0.64975098	0.30505312	0.19786234	0.47222986	0.62316891	0.90306875	0.94433128	0.92846741	0.71619577	0.89169373	0.87962441	0.92326316
3	0.39587096	0.4521735	0.47303064	0.48090034	0.26844016	0.65047409	0.92711215	0.081623375	0.99704144	0.22765307	0.86343413	0.71054486	0.92210634	0.84019588	0.85246717
3	0.1836757	0.88592445	0.59533642	0.74925126	0.28393901	0.85831168	0.36440137	0.21447887	0.9549589	0.6442054	0.84396108	0.71553296	0.94548123	0.91157199	0.97240874
3	0.86165672	0.213837	0.75287412	0.84185173	0.61539285	0.34791569	0.17148108	0.2487989	0.015908339	0.067947302	0.94177633	0.67141661	0.9334875	0.91610831	0.89962203
3	0.2409048	0.99292844	0.35857996	0.57959346	0.32024356	0.72868344	0.70132806	0.17136438	0.57225475	0.83401166	0.91206945	0.82274438	0.9048949	0.82013609	0.96473809
3	0.74237233	0.35109843	0.50674715	0.57412562	0.05221138	0.61068795	0.76349568	0.1518687	0.90946481	0.78577629	0.90837753	0.77663247	0.99659707	0.88437536	0.94733759
3	0.28284009	0.0017993239	0.77430971	0.70867106	0.79023514	0.99334325	0.36111294	0.51367906	0.38394386	0.38256946	0.97301383	0.74589521	0.90703964	0.85746733	0.9981402
3	0.45635072	0.61272711	0.53395818	0.46839876	0.73573281	0.75083889	0.039749694	0.65877414	0.69143656	0.82890555	0.86857657	0.76678861	0.97662634	0.85372027	0.97203631
3	0.9154766	0.82464682	0.61368235	0.53049029	0.84775856	0.38510228	0.38322953	0.90918696	0.94123094	0.54025791	1.0030672	0.61681126	0.88540274	0.77639533	1.005314
3	0.86218743	0.68893336	0.90183137	0.68765255	0.23430283	0.39460722	0.47650775	0.53299953	0.082692932	0.64092912	0.75701166	0.75792889	0.89701193	0.90646169	0.91994629
3	0.26904681	0.21627621	0.11087022	0.32702429	0.152902	0.82370365	0.16534577	0.17543615	0.1610209	0.50902226	0.86516171	0.74169213	0.9080169	0.89032186	0.87508155
3	0.4305952	0.24719986	0.16529762	0.23309027	0.060165416	0.75024529	0.3610067	0.40433815	0.75130416	0.3973571	0.81529347	0.68329914	0.94660792	0.86173178	0.88032987
3	0.89764654	0.72903612	0.20715808	0.83118862	0.10240779	0.19791006	0.9668016	0.98294051	0.65392042	0.74618224	0.83884241	0.7627118	0.91716824	0.91228798	0.88823657
3	0.64007451	0.027750088	0.76721474	0.35387917	0.68430015	0.50027255	0.9046135	0.98806129	0.80865225	0.49044222	0.89162375	0.71490476	0.81059507	0.88717155	0.99195872
3	0.64436646	0.47371075	0.96854594	0.7450931	0.3848157	0.76824486	0.7750612	0.54728663	0.29759568	0.15009672	0.96328116	0.65730996	0.88918339	0.86855021	0.89265246
3	0.26981163	0.80857071	0.82958085	0.98444841	0.85855362	0.36192008	0.60102348	0.39580433	0.14960709	0.97159188	0.91917961	0.76611613	0.87761089	0.84933261	0.89801257
3	0.25996528	0.16247649	0.23425124	0.8783277	0.49293432	0.88728468	0.45889083	0.32997528	0.56506716	0.13135369	0.88543304	0.64978438	0.90231005	0.87686559	0.87716211
3	0.48961939	0.59602167	0.76993388	0.31780539	0.21779204	0.28701475	0.67519115	0.70022507	0.16635251	0.93322911	0.86555931	0.73419312	0.90508401	0.8575393	0.88819411
3	0.75379177	0.946916	0.87145215	0.066676945	0.80937729	0.51786091	0.54631298	0.72026236	0.071284882	0.82462834	0.9334562	0.68599679	0.81520856	0.8253941	1.0009581
3	0.43693278	0.80191197	0.21907736	0.29779518	0.64565866	0.30120559	0.31462075	0.92653259	0.80532049	0.13866188	0.8899725	0.76887022	0.85795715	0.79010105	0.89002644
3	0.021239549	0.39043083	0.32248159	0.20825839	0.48100954	0.86110647	0.16983925	0.86751839	0.54260746	0.64199931	0.87237461	0.72598037	0.88278743	0.83858523	0.87124615
3	0.49445635	0.25034288	0.52329906	0.072830805	0.8808472	0.16924181	0.88788302	0.75177936	0.4303009	0.84535056	0.9444744	0.78557702	0.90235965	0.8446581	1.0379862
3	0.055313772	0.73763307	0.94402919	0.95589584	0.009977395	0.27896994	0.96091727	0.60154259	0.049468523	0.0082956574	0.92848153	0.71779169	0.87483266	0.92463349	0.9250862
3	0.067785488	0.48837964	0.4299153	0.75122361	0.13339461	0.25844631	0.25652801	0.19913438	0.77398592	0.87887288	0.98764789	0.72246663	0.92235647	0.81242096	0.89302749
3	0.57857231	0.83088648	0.72416617	0.50878723	0.35582812	0.74367496	0.37018685	0.60045561	0.66071956	0.58089171	0.9096621	0.71663941	0.8815668	0.87302103	0.91169357
3	0.28856531	0.2026161	0.32340138	0.92233809	0.9591169	0.60569306	0.61915735	0.7096387	0.65772927	0.11748938	0.89244121	0.77294404	0.8185516	0.90558094	0.99578627
3	0.98974014	0.98453235	0.70608477	0.54825089	0.86100825	0.72482469	0.3463095	0.084904751	0.2027474	0.36092802	0.90389327	0.76167182	0.87968102	0.82469813	0.94713152
3	0.93744957	0.054297354	0.3812661	0.48693244	0.5711861	0.70379674	0.048874797	0.38066427	0.057852903	0.92256305	0.91410424	0.76172991	0.85206921	0.86982985	0.98901586
3	0.82699833	0.17388314	0.28644587	0.29820099	0.42425327	0.40088287	0.69171164	0.29149803	0.72932173	0.44290407	0.94331054	0.70306549	0.89380939	0.78344821	0.80948035
3	0.56499609	0.95987508	0.98685222	0.23612917	0.41323775	0.58056478	0.61727081	0.10449967	0.18222802	0.039267746	1.0049683	0.70670092	0.96922671	0.83876572	0.92077943
3	0.1100485	0.8099138	0.37505158	0.53931058	0.2210571	0.41131417	0.91977719	0.063738697	0.95110736	0.21302177	0.92818282	0.73472435	0.86066181	0.85696312	0.95038566
3	0.86019024	0.66808593	0.4691052	0.86198984	0.24128561	0.58218134	0.41692201	0.070763582	0.65811618	0.16781169	0.8297781	0.74461531	0.96113011	0.83888688	0.96566957
3	0.39722826	0.17882779	0.30952498	0.083820882	0.62292405	0.1530687	0.64288981	0.92477243	0.63398255	0.5402228	0.92793124	0.76401949	1.0166432	0.88861129	1.0067016
3	0.006107803	0.27519649	0.2394917	0.31834483	0.61760065	0.88378881	0.12135365	0.58542596	0.58061755	0.21664738	0.87204493	0.69903595	0.86421652	0.80445412	0.89821174
3	0.54800916	0.87353646	0.29828415	0.38084753	0.6193868	0.60653725	0.87572061	0.60219044	0.021929823	0.85337101	0.89576234	0.73494063	0.949931	0.86175764	0.90644683
3	0.25141348	0.43143338	0.10704016	0.445789	0.1588243	0.70213823	0.84622836	0.6342782	0.18901056	0.72424703	0.86082968	0.8364384	0.89848926	0.79676742	1.0045769
