2	0.78249915	1.4802691	2.178039	2.178039	2.3524815	1.829154	0.95694163	-0.43859824	-1.1363682	-1.4852531	-1.8341386	-1.6596956	-1.4852531	-1.3108107	-1.3108107	-1.4852531	-1.4852531	-1.1363682	-0.43859824	0.084729213	0.084729213	0.2591717	0.2591717	0.43361418	0.43361418	0.43361418	0.2591717	0.2591717	0.2591717	0.084729213	0.2591717	0.2591717	0.2591717	0.2591717	0.2591717	0.2591717	-0.08971327	-0.43859824	0.084729213	-0.08971327	0.2591717	0.60805666	1.3058266	1.829154	1.829154	1.1313841	0.43361418	-0.26415575	-0.7874832	-1.1363682	-0.96192568	-1.1363682	-1.4852531	-1.6596956	-1.4852531	-1.1363682	-0.43859824	0.2591717	0.43361418	0.2591717	0.084729213	0.084729213	0.2591717	0.43361418	0.084729213	0.084729213	-0.08971327	0.084729213	0.2591717	0.43361418
1	1.0807305	0.027093522	-0.18363387	1.5021853	2.7665497	1.0807305	-0.18363387	-1.0265435	-1.2372708	-0.60508866	0.23782092	-0.39436127	-1.4479982	-1.869453	-1.869453	-1.0265435	-0.39436127	-0.39436127	-0.39436127	-0.39436127	0.23782092	0.8700031	0.8700031	1.0807305	1.0807305	1.2914579	1.2914579	1.0807305	0.65927571	0.44854831	0.23782092	0.027093522	-0.18363387	-0.18363387	-0.18363387	-0.60508866	-0.60508866	-1.0265435	-0.81581606	-1.0265435	-1.6587256	-1.6587256	-0.18363387	1.2914579	1.7129127	0.65927571	-0.39436127	-0.81581606	-1.0265435	-0.39436127	0.23782092	0.027093522	-1.0265435	-1.869453	-2.0801804	-1.0265435	0.23782092	1.5021853	1.2914579	0.8700031	0.44854831	0.027093522	0.23782092	0.65927571	0.65927571	0.44854831	0.027093522	0.44854831	0.65927571	0.8700031
2	0.85995623	2.1272601	2.7609121	2.9721294	2.1272601	1.0711735	-0.19613037	-0.618565	-1.252217	-1.252217	-1.0409996	-1.252217	-1.252217	-1.4634343	-1.252217	-1.0409996	-0.82978232	-0.82978232	-1.252217	-0.618565	-0.19613037	0.22630427	0.22630427	0.22630427	0.015086951	0.22630427	0.015086951	0.015086951	0.015086951	-0.19613037	0.015086951	0.22630427	0.015086951	0.015086951	0.22630427	-0.19613037	0.015086951	0.64873891	0.64873891	0.64873891	1.2823909	1.7048255	1.7048255	1.0711735	0.015086951	-0.618565	-1.0409996	-1.252217	-1.0409996	-0.40734769	0.015086951	-0.618565	-1.8858689	-1.8858689	-1.252217	-0.40734769	0.015086951	0.43752159	0.43752159	0.22630427	0.22630427	0.43752159	0.43752159	0.015086951	0.015086951	0.015086951	0.015086951	0.43752159	0.64873891	0.64873891
2	0.44659555	1.4886518	2.1138856	2.3222969	1.4886518	0.65500681	0.029773037	-1.0122832	-1.4291058	-1.4291058	-1.0122832	-1.2206945	-1.637517	-1.637517	-1.2206945	-0.59546073	-0.17863822	0.23818429	0.23818429	0.029773037	-0.17863822	0.23818429	0.23818429	0.029773037	0.029773037	0.23818429	0.23818429	0.65500681	0.86341806	1.0718293	0.86341806	0.44659555	0.23818429	0.23818429	0.23818429	0.23818429	0.23818429	0.44659555	0.86341806	0.44659555	1.0718293	1.9054743	1.6970631	1.9054743	1.0718293	0.029773037	-1.0122832	-1.637517	-1.8459283	-1.2206945	-1.0122832	-1.0122832	-1.637517	-1.8459283	-1.637517	-1.0122832	-0.59546073	-0.38704948	-0.17863822	-0.17863822	0.029773037	0.23818429	0.44659555	0.44659555	0.23818429	0.23818429	0.23818429	0.23818429	0.029773037	0.029773037
2	0.1647286	1.2130015	1.6323107	2.0516198	1.4226561	0.58403777	-0.25458056	-0.88354431	-1.3028535	-1.0931989	-0.67388973	-1.0931989	-1.5125081	-1.5125081	-1.3028535	-0.67388973	-0.044925982	0.1647286	0.1647286	0.1647286	-0.044925982	-0.044925982	0.1647286	0.1647286	0.1647286	0.58403777	1.0033469	1.0033469	1.0033469	0.79369235	0.58403777	0.37438318	0.37438318	0.37438318	0.58403777	0.58403777	0.58403777	0.58403777	0.79369235	0.1647286	1.2130015	1.8419653	2.2612744	1.8419653	0.79369235	-0.044925982	-0.88354431	-1.7221626	-1.5125081	-1.5125081	-1.0931989	-0.88354431	-1.5125081	-1.9318172	-1.9318172	-1.7221626	-0.88354431	-0.67388973	-0.46423515	-0.25458056	-0.044925982	0.1647286	0.37438318	0.37438318	0.37438318	0.1647286	0.37438318	0.1647286	0.1647286	-0.044925982
2	-0.54621254	0.17069142	0.64862739	1.3655314	1.1265634	0.40965941	-0.30724455	-0.78518053	-0.78518053	-0.54621254	-0.30724455	-0.30724455	-0.78518053	-1.2631165	-1.5020845	-1.0241485	-0.54621254	0.17069142	0.40965941	0.40965941	0.17069142	0.17069142	0.17069142	0.40965941	0.40965941	0.40965941	0.40965941	0.64862739	0.88759538	0.88759538	0.88759538	1.1265634	0.64862739	0.64862739	0.40965941	0.64862739	0.64862739	0.40965941	0.64862739	0.64862739	0.64862739	1.6044993	1.8434673	2.0824353	2.3214033	1.3655314	0.17069142	-1.0241485	-1.9800205	-2.4579564	-2.2189884	-1.7410525	-1.5020845	-1.7410525	-1.7410525	-1.2631165	-1.0241485	-0.78518053	-0.54621254	-0.30724455	-0.068276568	0.17069142	0.17069142	0.17069142	0.17069142	0.40965941	0.17069142	-0.068276568	-0.068276568	-0.068276568
1	-0.7075444	-0.068472039	0.57060033	1.5292089	2.1682812	0.25106414	-0.38800822	-0.068472039	-0.068472039	-0.7075444	-0.38800822	-0.38800822	-0.068472039	-0.38800822	-0.7075444	-1.3466168	-1.3466168	-1.3466168	-0.7075444	-0.38800822	-0.38800822	-0.068472039	0.25106414	0.57060033	0.25106414	0.25106414	0.25106414	0.25106414	-0.068472039	0.25106414	0.25106414	0.57060033	0.57060033	0.57060033	0.25106414	0.25106414	-0.068472039	0.25106414	-0.068472039	0.89013651	1.5292089	2.1682812	2.1682812	2.1682812	2.1682812	0.57060033	-1.0270806	-1.0270806	-1.3466168	-1.0270806	-1.0270806	-1.666153	-1.666153	-2.3052253	-2.6247615	-1.666153	-0.068472039	0.25106414	-0.38800822	-0.068472039	0.25106414	0.57060033	0.57060033	0.57060033	0.25106414	0.57060033	0.57060033	0.57060033	0.25106414	0.25106414
2	0.16466882	1.3173505	1.0868142	0.62574151	0.16466882	-0.065867516	-0.29640386	-0.29640386	-0.065867516	0.16466882	-0.29640386	-0.98801288	-1.4490856	-1.6796219	-1.4490856	-0.5269402	0.16466882	0.16466882	-0.065867516	0.16466882	0.16466882	0.85627785	0.85627785	0.39520516	0.16466882	0.16466882	0.16466882	0.39520516	0.85627785	0.85627785	0.85627785	0.62574151	0.62574151	0.85627785	0.85627785	0.62574151	0.62574151	0.39520516	0.62574151	0.62574151	1.5478869	1.7784232	1.7784232	2.2394959	1.3173505	0.16466882	-0.75747654	-1.4490856	-1.4490856	-0.98801288	-0.75747654	-1.4490856	-2.1406946	-2.6017679	-2.3712309	-1.9101582	-1.4490856	-0.75747654	-0.75747654	-0.29640386	-0.065867516	0.39520516	0.62574151	0.62574151	0.16466882	0.16466882	0.16466882	-0.065867516	-0.065867516	-0.065867516
1	-0.8462147	0.094023878	1.0342625	1.974501	1.5043818	1.0342625	0.094023878	-1.0812743	-1.0812743	-0.37609541	-0.61115506	-1.0812743	-2.2565726	-2.7266926	-1.7864533	-0.37609541	0.32908352	0.79920281	0.56414317	0.094023878	-0.37609541	-0.14103577	-0.14103577	0.094023878	0.094023878	0.094023878	0.094023878	0.094023878	0.32908352	0.56414317	0.56414317	0.56414317	0.56414317	0.32908352	0.32908352	0.56414317	0.32908352	0.56414317	0.79920281	0.79920281	0.32908352	-0.37609541	-0.14103577	1.5043818	1.974501	1.2693221	0.56414317	-0.37609541	-1.0812743	-0.61115506	-0.14103577	-0.37609541	-1.0812743	-2.0215129	-2.7266926	-2.4916322	-1.0812743	-0.37609541	-0.14103577	-0.14103577	-0.14103577	0.32908352	0.32908352	0.79920281	0.79920281	0.79920281	0.79920281	0.79920281	0.79920281	0.79920281
2	1.2564663	2.3456631	2.3456631	2.0733639	1.2564663	0.1672695	-1.1942265	-1.4665257	-0.92192727	-0.64962808	-0.64962808	-1.4665257	-1.7388248	-1.7388248	-2.011124	-1.7388248	-1.1942265	-0.64962808	-0.64962808	-0.37732888	-0.10502969	0.4395687	0.71186789	0.71186789	0.71186789	0.4395687	0.4395687	0.1672695	-0.10502969	-0.37732888	-0.37732888	-0.37732888	-0.10502969	-0.37732888	-0.10502969	-0.10502969	-0.37732888	-0.10502969	-0.37732888	0.1672695	0.71186789	1.5287655	2.0733639	1.8010647	0.71186789	-0.10502969	-0.64962808	-0.64962808	-0.37732888	-0.37732888	-0.10502969	-0.64962808	-1.1942265	-1.7388248	-1.1942265	-0.37732888	0.1672695	0.71186789	0.4395687	0.4395687	0.4395687	0.4395687	0.4395687	0.1672695	-0.10502969	-0.10502969	0.1672695	0.71186789	1.2564663	1.5287655
