1	70	52	53	18	15	24	105	371	957	986	1433	2161	3413	3919	3025	2953	3057	3649	3096	2324	1531	942	481	288
1	50	32	16	6	15	32	82	265	887	895	1507	1922	3294	3380	2932	2839	2781	3038	2255	1128	733	435	246	89
1	301	160	83	78	31	33	39	104	278	710	1502	2379	2999	3663	3653	3889	3764	3300	2496	1701	920	604	783	428
1	89	46	23	18	16	32	100	326	835	974	1364	1947	3271	3372	2713	2744	2787	3073	2528	1552	907	758	647	178
1	497	278	202	114	38	50	86	226	618	1221	1956	3027	3538	3818	4006	3700	3405	3121	3072	2781	2673	2505	1863	1040
1	70	46	20	17	25	30	101	287	878	1079	1382	2042	3522	3581	3283	2699	2618	3203	2714	1854	1278	724	350	170
1	337	230	154	140	73	27	42	105	249	625	1507	2315	2910	3150	3375	3409	3346	2570	1834	1245	602	504	217	141
1	457	280	180	153	88	61	83	198	579	1078	1861	2754	3464	3480	3792	3643	3036	2933	2460	2119	2056	1974	913	232
1	58	45	13	23	28	32	102	304	833	866	1392	1793	3175	3517	2785	2784	2730	2822	2176	1214	572	410	252	87
1	416	285	187	134	96	34	56	84	189	743	1508	2561	3121	3466	3528	3265	3107	2648	1994	1508	823	542	395	278
1	80	89	27	29	10	34	136	405	837	990	1452	2086	3592	3897	3306	3085	2967	3278	2723	1920	1396	796	537	190
1	207	123	76	61	31	23	48	95	339	735	1651	2639	3220	3662	3849	3840	3927	3297	2453	1891	987	711	752	401
1	46	33	33	22	8	40	150	364	869	1084	1463	2366	3380	3526	3150	2959	2912	3343	2818	1877	941	658	344	166
1	93	23	5	9	5	31	153	369	1016	1136	1483	2047	2818	3390	3046	3070	2982	3713	3304	2448	1914	1342	641	347
1	140	98	46	31	12	63	150	379	1035	1074	1626	2316	3338	3647	3096	3088	2934	3393	2821	1748	1078	757	478	208
1	199	2	13	33	15	42	179	529	1209	1109	1710	2538	3963	4193	3347	3072	3172	3508	2960	2179	1715	1259	789	278
1	93	48	26	11	17	30	95	375	971	1110	1696	2554	3872	4231	3469	3254	3122	3411	2932	1576	955	626	331	220
1	222	140	119	76	37	35	57	102	323	428	1592	2411	3157	3727	3836	3837	3808	3280	2519	1964	1092	678	593	418
1	440	274	178	171	56	50	54	109	347	874	1818	2726	3532	4019	4104	4193	4037	3541	2913	2361	1318	833	1350	1117
1	246	136	77	150	31	35	55	62	154	482	923	1477	2208	2823	3032	3220	3174	2841	2027	1196	795	356	298	176
1	101	39	15	15	26	37	101	328	766	905	1438	1704	3116	3388	2725	2777	2814	3220	2678	1910	1326	818	354	245
1	329	143	100	65	57	67	53	96	344	801	1510	2422	3170	3535	3767	3746	3827	3437	2645	1816	1043	695	654	418
1	81	36	17	29	14	42	161	404	910	1123	1492	2072	3266	3491	2890	2942	2976	3463	3114	2260	1669	873	435	199
1	244	177	130	125	54	64	29	66	149	579	1143	1945	2455	2953	3081	3374	2956	2601	1882	1185	521	343	217	111
1	51	39	25	18	22	22	86	274	704	968	1359	2224	3550	4104	3652	3575	3336	3478	2628	1500	833	577	369	127
1	362	257	168	115	88	70	56	116	256	961	1615	1827	2612	3058	3277	3473	3482	3034	2422	1644	854	635	324	224
1	79	30	21	4	8	32	98	314	835	964	1365	1733	3151	3608	2942	2788	2812	2977	2298	1477	715	469	240	108
1	277	215	156	86	66	23	59	103	209	676	1417	2211	2860	3092	3409	3320	3129	2673	2251	1514	657	382	253	169
1	306	163	134	68	45	30	45	83	260	770	1588	2657	3120	3676	3934	4012	3466	3204	2556	2055	1107	698	713	557
1	63	18	23	7	16	41	153	379	930	905	1308	1998	2991	2524	2851	2610	2764	3063	2429	1461	804	585	322	174
1	177	102	96	92	40	34	49	108	366	754	1499	2229	2772	2629	3029	2998	2670	2450	2134	1770	1038	714	360	178
1	83	36	28	12	27	35	99	334	800	994	1411	1801	3003	3111	2208	1988	2436	2905	2714	2059	1509	838	469	233
1	30	39	11	7	13	48	70	280	838	878	1040	1573	2610	2735	2463	2448	2703	2969	2159	1190	634	372	226	106
1	312	182	116	52	44	17	72	134	356	740	1509	2611	3222	3455	3430	3332	3177	2803	2362	2004	1431	1088	1038	562
1	60	82	37	42	85	44	110	284	869	1107	1594	2192	3363	3953	3224	3472	3688	4205	3395	2593	1913	1211	624	450
1	307	120	77	72	48	43	85	64	312	824	1655	2741	3418	4034	4133	4202	4232	3510	2788	2300	1063	698	806	371
1	256	190	96	126	88	39	38	63	163	346	732	1370	1730	2088	2194	1669	1841	1719	1418	1114	674	464	235	179
1	65	34	23	28	15	32	104	224	708	977	1410	1945	3380	3524	2868	2946	2821	3484	2988	1980	1435	836	453	212
1	252	162	126	66	31	29	69	86	446	900	1695	2396	3173	3698	3701	4038	3964	3578	2694	1954	1004	644	646	385
1	160	85	96	55	37	32	117	418	1155	1324	2046	2827	3785	3848	3298	3074	3268	4424	3812	3548	3111	2137	1020	651
1	168	123	73	77	54	13	10	53	266	645	1414	2057	2795	3255	3584	3516	3068	2572	2104	1341	687	461	300	150
1	138	91	37	26	54	21	95	355	770	1026	1400	2002	3292	3832	3160	3365	3450	4122	3380	2629	2039	1189	711	453
1	83	62	41	46	35	22	106	336	869	1081	1626	2314	3723	4102	3375	3436	3569	4342	3676	2860	1962	1224	706	426
1	129	91	64	70	75	19	73	237	797	947	1657	2766	3558	3727	3445	3286	3105	3380	2938	2262	1933	1328	869	585
1	128	7	11	11	36	38	132	425	1133	1151	1734	2438	3705	3887	3220	3185	3049	3334	2803	1974	1066	843	462	160
1	121	50	22	16	21	20	109	320	813	894	1380	1846	3217	3490	2857	2994	3088	3572	3053	2016	1664	876	531	305
1	61	67	25	22	32	30	81	272	804	910	1532	2091	3521	4079	3394	3268	3201	3413	2753	1469	759	547	303	160
1	36	17	9	9	17	37	87	326	799	935	1355	1804	2796	3174	2524	2385	2453	2981	2286	1324	757	405	296	109
1	27	35	15	6	25	32	104	264	818	880	1191	1723	2527	2691	2672	2801	2957	3261	2706	1843	1263	763	274	191
1	102	53	25	14	20	42	137	354	862	1027	1318	1911	3168	3381	2526	2437	2581	2843	2421	1257	624	249	198	139
1	52	65	32	24	11	45	92	267	797	1010	1512	2257	3473	3857	3261	3045	2930	3381	2704	1466	798	659	317	200
1	50	33	35	4	15	31	109	288	731	856	1307	1895	3255	3733	3071	2953	2891	3154	2416	1460	715	396	254	140
1	56	26	22	24	6	36	132	305	811	879	1192	1813	3207	3596	2748	2572	2625	3198	2355	1154	694	510	257	152
1	47	28	18	16	16	29	87	335	925	975	1398	1926	3206	3593	2808	2645	2882	3229	2777	1856	1304	826	329	158
1	140	77	57	59	43	25	107	315	817	1124	1470	2448	3612	3894	3040	3008	3186	3870	3652	2576	2200	1624	896	604
1	323	185	154	106	46	62	64	129	355	933	1863	2809	3311	3742	3538	3815	3699	3400	2227	1679	836	552	758	384
1	330	192	166	129	66	20	36	55	159	574	918	1623	2292	2382	2623	2660	2458	2089	1456	1098	650	454	336	213
1	347	274	122	110	117	79	61	78	241	782	1439	2237	2977	3471	3641	3675	3448	2810	2057	1249	742	607	328	214
1	108	68	77	58	59	26	114	315	706	1097	1491	2161	3710	4205	3400	3486	3499	4140	3556	2638	2183	1471	593	234
1	67	19	24	14	16	17	81	291	607	671	1163	1963	3518	4005	3106	3125	2888	3026	2415	1546	741	555	282	94
1	61	43	7	9	10	37	78	303	850	888	1156	1729	2942	3191	2632	2292	2349	2766	1975	1007	493	362	212	97
1	53	22	9	4	9	25	141	369	1004	1195	1684	2448	4002	4270	3432	3641	3448	3740	3042	1570	725	611	312	140
1	288	119	95	101	31	29	67	95	316	746	1611	2809	3161	3652	3817	4187	4123	3395	2579	2124	1097	629	654	375
1	98	73	23	11	32	54	103	322	1024	1076	1656	2411	3801	3947	3382	3299	3166	3505	3035	2238	1635	1049	645	221
1	330	252	173	96	98	38	50	86	236	619	1233	1975	2298	2759	2840	2685	2607	1986	1397	982	366	284	186	81
1	47	45	21	8	18	53	97	307	956	1074	1587	2094	3316	3662	2913	2742	2797	3163	2544	1420	724	535	325	163
1	120	69	50	50	23	30	84	129	267	527	948	1428	1731	2117	2209	2465	2616	2484	1893	1305	585	362	224	79
1	187	85	37	20	24	51	119	432	1086	1050	1701	2459	3765	4001	3156	2918	2992	3473	2982	2047	1242	1125	658	271
1	56	18	23	5	24	34	102	384	850	914	1187	1820	3220	3415	2673	2710	2751	3100	2545	1353	755	478	291	126
1	112	73	37	73	42	14	98	277	758	909	1319	1678	3320	3794	3260	3220	3247	3803	3206	2631	2050	1507	845	559
1	55	42	21	13	13	41	46	314	876	861	1177	1448	2641	2981	2467	2482	2440	2749	2157	1180	628	480	281	141
1	49	22	38	14	15	21	95	321	849	994	1437	1911	3331	3464	3000	2980	3021	3387	2934	1999	1330	756	406	192
1	59	19	37	15	17	29	73	400	864	939	1396	1909	3277	3511	2995	3027	2982	3442	2890	1965	1378	988	400	166
1	52	41	27	35	14	24	126	308	809	888	1485	2018	3334	3526	2882	2784	2775	3081	2409	1378	612	508	271	164
1	404	260	230	164	94	51	77	99	300	874	1707	2384	2804	3469	3398	3240	3014	2670	2290	1750	1356	939	683	334
1	112	62	31	25	17	59	114	370	933	980	1337	1889	3125	3511	3019	2854	2898	3056	2277	1396	849	580	241	148
1	38	28	14	10	13	35	100	363	779	999	1334	1729	3053	3319	2661	2725	2627	2869	2167	1320	748	437	314	102
1	77	52	20	20	9	54	104	320	855	997	1374	1996	3248	3545	2999	2663	2727	2741	1845	954	459	309	204	98
1	150	86	67	47	40	25	89	349	868	1166	1653	2409	3567	4158	3360	3401	3391	4325	3547	2810	2206	1381	1053	868
1	77	62	26	19	2	15	91	300	874	979	1407	1932	3402	3716	2866	3023	3126	3536	2913	2162	1483	872	482	244
1	46	38	13	30	26	25	116	329	892	910	1303	1909	3331	3672	2827	2801	2832	3309	2334	1257	620	400	291	128
1	397	206	215	121	122	51	65	67	159	584	1244	1927	2720	3367	3511	3448	3088	2672	2023	1368	662	552	277	151
2	31	23	23	13	17	20	68	99	93	155	178	179	141	139	202	165	171	271	250	132	77	51	298	53
2	33	16	24	32	13	15	26	46	101	115	107	112	91	108	106	123	123	121	145	94	81	62	50	33
2	24	9	-1	5	10	98	611	1945	3662	1921	712	689	1314	1204	808	1158	2352	3334	1606	585	278	154	85	39
2	19	9	9	7	7	120	532	1755	3439	1762	660	668	1362	1280	941	1299	2452	2928	1184	537	266	196	170	118
2	29	9	5	5	4	106	678	2083	3676	2137	759	733	1469	1240	874	1275	2542	3477	1691	595	300	151	117	68
2	36	19	12	12	10	91	551	1792	3861	2100	679	618	1279	1157	759	1094	2455	3511	1510	385	188	145	38	0
2	22	8	5	5	7	97	577	1969	3920	2181	769	685	1450	1286	858	1071	2452	3568	1475	494	199	141	72	58
2	73	37	14	12	4	23	63	74	89	152	144	169	182	171	141	135	170	212	252	186	125	109	225	61
2	13	8	7	3	5	88	594	1984	3273	2078	817	701	1330	1125	878	1207	2251	3328	1503	482	209	148	90	52
2	32	28	13	16	6	22	49	109	117	144	179	126	167	167	222	181	170	248	292	164	83	134	205	62
2	28	12	8	11	10	19	18	42	78	115	107	124	136	131	134	165	140	178	208	112	93	71	126	44
2	17	15	14	4	6	88	592	1922	3682	2062	733	693	1355	1268	815	1183	2320	3584	1670	517	246	93	74	37
2	30	4	2	6	5	93	532	1816	3699	2139	739	542	1293	1091	712	1065	2448	3447	1433	396	158	82	70	27
2	38	21	18	15	23	21	75	102	67	129	186	176	162	153	241	169	120	143	190	101	99	88	81	46
2	59	40	28	18	18	22	44	76	83	102	85	115	130	142	137	123	159	174	230	150	87	109	191	68
2	10	3	4	0	3	111	492	1922	3860	2229	653	651	1277	1231	780	1138	2452	3411	1683	467	196	131	69	42
2	27	38	18	22	12	26	82	116	169	175	186	229	178	191	225	185	153	221	263	183	123	108	144	80
2	20	10	7	9	5	91	606	1776	3517	2093	703	734	1461	1345	861	1266	2357	2731	1178	505	286	181	196	69
2	59	40	25	44	23	10	31	40	76	107	112	117	116	104	129	98	120	128	165	108	97	88	74	60
2	40	40	22	8	20	9	15	26	56	47	67	113	95	76	90	99	107	122	66	78	127	129	86	67
2	31	10	8	8	10	15	30	54	93	80	100	101	97	131	118	101	102	136	145	101	61	71	56	28
2	30	11	2	3	8	87	569	1882	3834	2130	780	714	1569	1454	919	1195	2551	2953	1206	469	243	220	154	83
2	11	4	3	2	8	106	588	2020	3751	2164	689	680	1312	1210	926	1254	2465	3308	1497	461	208	90	93	91
2	37	27	20	18	9	18	20	50	72	133	111	110	115	149	103	156	178	185	147	88	60	65	91	38
2	26	20	26	19	12	18	39	59	72	108	105	130	139	109	122	120	123	159	176	116	93	99	69	72
2	22	10	11	13	11	126	621	1936	2916	1878	830	869	1527	1470	1085	1415	2366	2815	1264	557	275	193	180	105
2	19	7	1	6	6	91	578	1918	3893	1927	821	656	1505	1283	830	1209	2376	3323	1510	509	272	160	100	46
2	1335	463	219	122	21	28	26	35	55	82	61	59	98	98	81	95	97	120	141	117	81	71	65	30
2	41	22	9	3	13	36	150	583	757	415	294	252	460	425	303	469	767	674	338	198	116	92	99	75
2	20	9	4	0	6	94	613	1732	3733	2209	873	716	1385	1291	847	992	2040	3205	1453	462	219	154	120	51
2	34	11	15	7	8	137	672	1859	3255	1702	790	755	1245	1193	820	1376	2432	2928	1187	465	207	171	141	71
2	64	56	39	29	14	12	43	49	87	123	114	134	132	139	128	133	128	116	170	83	104	64	93	47
2	23	19	22	19	13	13	15	39	93	97	104	83	106	140	144	126	134	132	145	96	62	47	39	30
2	29	21	30	25	13	21	66	84	134	171	195	183	198	172	243	236	76	101	143	175	66	63	56	71
2	20	9	4	2	9	105	595	1908	3632	2170	722	607	1198	1187	845	1143	2306	3408	1581	563	197	122	86	64
2	18	7	5	1	8	89	594	1941	3679	2020	752	716	1387	1261	848	1232	2448	3253	1742	462	220	135	117	77
2	21	8	1	4	3	103	637	2081	3927	2070	683	674	1393	1159	789	1155	2493	3629	1575	448	195	98	79	24
2	21	15	7	7	6	92	575	1798	3610	2032	727	744	1536	1524	964	1151	2383	2939	1158	472	256	186	135	70
2	15	16	13	6	9	23	32	109	141	155	181	177	205	172	170	163	218	210	195	100	75	60	36	26
2	55	21	37	11	3	19	60	90	86	122	136	152	107	121	134	140	73	59	78	55	33	22	30	35
2	4	3	4	2	2	102	580	2337	4272	1878	670	885	1463	1255	861	1105	2471	3403	1650	400	169	76	82	54
2	16	10	5	6	1	104	523	1637	3358	1913	680	606	1441	1243	763	962	2231	3293	1507	405	179	144	109	31
2	9	6	5	6	9	84	560	1787	3780	2055	738	729	1550	1345	868	1079	2274	3259	1475	472	192	126	73	78
2	32	15	10	19	7	7	10	42	64	99	105	123	146	138	136	135	116	107	197	81	60	51	35	37
2	35	44	18	10	5	23	29	49	76	108	90	145	112	131	127	136	137	146	147	122	99	120	102	74
2	54	26	22	7	6	15	59	104	133	156	186	172	167	183	211	189	214	301	284	199	103	77	220	79
2	44	34	25	18	12	14	104	121	137	172	171	165	185	170	196	151	175	205	178	138	95	101	97	43
2	28	7	3	7	9	94	630	1924	3836	2411	817	765	1282	1201	765	1347	2642	3611	1550	522	224	169	96	71
2	19	11	8	6	4	89	578	1848	3680	2018	757	711	1562	1324	943	1213	2348	2673	1362	601	441	207	144	111
2	54	14	2	4	7	80	473	1926	3329	2000	712	612	1346	1305	1051	1116	2540	3398	1497	475	244	128	123	50
2	20	16	10	7	7	84	570	1765	3879	1920	791	715	1539	1416	920	1199	2396	2941	1169	426	279	182	149	74
2	16	3	3	3	5	96	520	1973	3835	1956	737	693	1336	1295	789	1087	2320	3421	1423	403	174	122	73	54
2	19	6	5	5	4	90	579	1998	4127	1882	780	839	1572	1453	858	1080	2403	2736	1178	394	219	179	129	83
2	21	3	3	2	2	121	611	2138	3836	2105	718	605	1135	1112	745	1152	2555	3305	1396	474	251	141	95	46
2	12	8	5	0	5	102	632	2107	3953	2139	721	672	1276	1168	733	1222	2553	3614	1476	444	169	106	87	40
2	14	2	2	0	8	97	577	1837	3887	2230	709	632	1284	1109	711	1195	2523	3666	1475	440	153	89	73	32
2	33	23	23	13	7	16	43	72	133	171	151	153	175	175	153	132	153	182	212	119	169	99	90	85
2	59	31	14	17	4	17	9	36	72	130	125	118	150	127	161	168	259	508	491	233	124	86	2009	86
2	22	4	10	5	2	87	421	1728	3449	1827	663	638	1174	1145	675	975	2292	3353	1394	366	150	66	95	23
2	27	12	4	1	8	128	688	2022	3895	2374	842	739	1403	1278	886	1323	2557	3469	1518	472	214	163	91	67
2	45	21	10	11	8	103	672	1849	2998	1791	921	939	1705	1300	1075	1358	2545	2481	1200	578	390	323	240	175
2	12	14	4	4	6	83	496	1765	3665	2214	758	620	1196	1089	721	1082	2400	3430	1316	409	155	97	79	37
2	16	9	3	6	4	98	614	2044	3832	2050	769	596	1287	1232	778	1200	2385	3496	1544	442	228	134	84	52
2	27	13	6	5	4	89	500	1673	3525	2111	728	774	1407	1325	948	1191	2455	2883	1122	363	188	162	135	143
2	17	6	3	1	6	84	624	1856	4087	2279	784	773	1426	1436	956	1129	2557	3570	1763	561	279	160	130	56
2	48	21	13	18	9	20	66	89	122	181	239	190	182	220	241	196	180	181	215	177	139	89	75	69
2	17	6	3	2	5	107	551	1935	3935	2157	605	707	1374	1188	770	1150	2560	3582	1533	382	153	94	58	35
2	31	2	4	5	6	56	528	1929	3852	2371	780	723	1409	1251	780	1066	2367	3411	1469	499	186	156	101	46
2	26	9	9	3	4	89	537	1847	3558	2164	789	677	1498	1383	827	1091	2424	3492	1544	457	248	129	111	37
2	43	22	18	16	5	16	10	47	63	88	105	122	101	106	103	88	107	142	138	116	97	87	80	39
2	54	14	32	18	11	22	81	87	140	187	225	260	192	203	242	241	219	184	214	339	163	106	101	71
2	31	28	12	3	4	90	550	1730	3479	2037	651	717	1574	1480	954	1142	2450	2922	1452	663	255	180	820	352
2	32	17	23	15	19	18	32	69	72	86	113	125	90	106	103	128	100	136	116	89	99	80	77	66
2	18	7	2	2	8	110	536	1923	4258	2265	707	706	1399	1176	886	1182	2326	3357	1480	459	163	119	101	30
2	24	16	1	3	7	100	573	1882	3678	1739	770	644	1493	1413	658	882	2140	3153	1295	432	204	119	90	44
2	38	38	15	19	4	17	57	83	142	153	208	251	232	195	220	138	274	172	167	91	73	71	69	53
2	20	7	6	1	6	100	623	1906	3758	2121	764	633	1259	1294	823	1097	2488	3417	1434	426	168	103	68	37
2	33	29	20	10	18	15	21	37	81	165	144	157	205	134	145	176	236	157	166	113	96	78	59	50
2	20	3	3	5	4	88	569	1880	3800	2061	781	691	1490	1472	841	1186	2448	3432	1531	448	206	138	134	51
2	19	13	2	2	6	87	574	1886	3788	2104	813	805	1611	1476	873	1121	2509	3391	1443	489	268	115	119	75
2	49	21	21	17	10	17	82	116	135	174	251	224	192	177	233	176	127	196	163	108	81	71	76	79
2	49	22	27	12	16	27	73	85	107	111	180	162	209	215	186	157	162	199	178	131	102	55	65	58
2	17	10	9	6	2	91	625	1980	4149	2217	874	682	1358	1257	880	1366	2539	3442	1496	491	223	124	116	53
2	16	8	6	3	14	93	586	1833	3703	1942	768	702	1379	1249	834	1269	2416	2943	1035	443	226	137	126	71
2	15	13	8	2	6	85	542	1779	3584	2139	757	712	1442	1403	852	1205	2675	3110	1554	503	231	168	141	119
2	45	14	21	17	16	22	91	98	129	133	227	190	193	186	222	163	188	236	305	159	73	88	163	60
2	16	9	1	3	5	105	609	2061	3669	1683	682	710	1387	1309	852	1125	2397	3291	1373	404	173	99	88	39
2	27	22	17	4	13	128	648	2140	4026	2070	845	818	1462	1409	1023	1391	2505	2730	1134	516	224	255	192	128
2	20	15	6	2	5	61	373	1540	3229	1921	666	598	1172	1113	651	935	2235	3216	1342	445	202	137	68	50
2	22	9	2	3	11	88	491	1662	3077	1475	600	613	1294	1230	795	964	2156	3130	1284	416	174	129	101	58
2	14	12	3	8	3	116	622	1955	3236	1928	750	710	1384	1196	830	1287	2569	3711	1673	569	272	171	128	81
2	60	16	7	4	8	48	240	970	2021	959	427	491	1012	885	572	732	1562	1651	603	251	143	128	92	71
2	38	29	31	20	11	22	24	55	65	122	126	157	116	197	212	195	137	169	220	116	78	100	84	67
2	61	36	33	26	9	38	112	104	120	124	159	204	153	152	242	146	184	207	187	132	143	82	92	83
2	20	3	2	-1	6	104	644	2171	3983	2034	692	609	1270	1137	789	1194	2548	3551	1535	469	219	143	97	46
2	27	3	0	4	5	66	404	1531	3297	1610	539	559	1379	1275	659	966	2093	3068	1175	406	214	107	82	50
2	15	9	2	0	3	61	398	1677	3930	2013	704	570	1348	1178	691	914	2320	3470	1430	393	197	112	86	41
2	44	22	26	14	6	18	40	108	134	145	209	255	231	251	198	192	301	239	208	119	92	83	74	83
2	40	43	24	9	11	25	60	202	279	185	224	176	221	215	225	223	295	281	238	161	154	112	67	52
2	16	1	1	4	2	92	552	1889	3653	2094	676	631	1317	1228	818	1214	2470	3462	1558	456	198	112	109	51
2	71	29	9	5	1	72	303	1420	2720	1573	565	613	1059	1071	629	856	1971	2476	923	263	101	76	97	46
2	38	31	24	15	16	21	66	87	134	133	202	153	229	163	217	218	323	647	614	271	127	103	2169	292
2	13	11	2	5	10	86	570	1780	3662	2053	758	744	1381	1256	879	1234	2340	2933	1295	493	287	203	120	77
2	22	8	8	14	12	15	24	23	73	127	87	178	175	134	107	154	135	127	130	63	58	48	32	24
2	15	7	4	2	2	94	617	1926	3922	2239	765	723	1596	1705	931	1307	2563	3469	1526	466	216	113	88	54
2	18	7	9	3	5	63	311	1392	2991	1285	502	445	1176	1013	533	700	1836	2900	977	269	153	92	95	37
2	16	8	2	8	9	102	592	1879	3966	2025	626	515	1223	1116	569	1121	2317	3563	1418	399	158	83	53	36
2	13	1	3	-1	9	100	614	2018	3731	2036	693	673	1295	1221	790	1163	2724	3567	1460	467	193	90	69	58
2	29	25	16	6	16	27	36	69	113	154	144	138	166	134	124	108	106	156	256	235	243	147	102	67
2	37	30	24	21	13	11	23	54	86	106	147	105	108	124	136	103	127	128	137	94	55	51	39	27
2	14	6	1	11	4	118	529	1803	3771	2092	658	606	1176	1097	720	1148	2358	3614	1483	400	118	87	68	29
2	19	16	7	2	10	86	602	1833	3729	1919	673	669	1324	1220	820	1163	2403	3361	1486	530	258	124	113	50
2	15	13	1	2	-1	111	433	1902	3178	2367	781	609	1331	1098	741	1067	2330	3391	1496	499	231	151	104	45
2	34	19	9	10	9	106	629	1846	3268	2090	741	790	1373	1425	931	1522	2448	2947	1347	568	360	201	196	112
2	14	9	4	5	4	92	683	2091	4019	2183	724	700	1294	1177	798	1330	2651	3631	1568	454	209	107	59	28
2	30	31	44	18	10	26	108	105	126	165	226	243	185	194	240	208	126	164	162	121	108	95	95	81
2	22	3	2	2	4	99	562	1792	3384	2281	872	618	1281	1150	727	1084	2426	3624	1502	405	137	106	68	31
2	16	14	5	6	2	101	581	2057	4119	2137	796	713	1585	1471	865	1153	2712	3644	1509	449	199	106	92	44
2	63	24	34	17	11	26	85	111	118	203	194	226	164	144	215	154	194	216	211	167	100	88	104	86
